Driver,session_id,season,Avg_Lap_Time,Avg_Sector_1_Time,Avg_Sector_2_Time,Avg_Sector_3_Time,Avg_Speed,Max_Speed,Avg_Throttle,Max_Throttle,Avg_RPM,DRS_Activations,GearChanges,Quali_Position,Avg_AirTemp,Avg_Humidity,Avg_Pressure,Rainfall,Avg_TrackTemp,Avg_WindSpeed,Final_Race_Position,Team_Ferrari,Team_Haas F1 Team,Team_McLaren,Team_Mercedes,Team_Red Bull Racing,Team_Williams,Team_Racing Bulls,Team_Kick Sauber,Team_Alpine,Team_Aston Martin
23,2022_7,2022,89.2235,24.210307,40.117,24.979416,33.31029773285987,291.0,80.06451789128653,104.0,2656.6118546845123,98706,8,16.0,26.712345679012348,46.148148148148145,1003.7012345679012,0.0,48.44444444444445,0.8061728395061726,18.0,False,False,False,False,False,True,False,False,False,False
10,2022_7,2022,90.468285,24.4945,40.7578,25.377142,25.906200491668944,289.0,61.20753892379131,104.0,2014.9444960393337,121345,8,17.0,26.712345679012348,46.148148148148145,1003.7012345679012,0.0,48.44444444444445,0.8061728395061726,11.0,False,False,False,False,False,False,True,False,False,False
18,2022_7,2022,86.225,24.675272,39.505909,24.340125,29.028462168806335,288.0,62.07380497131931,104.0,2238.9519803332423,128963,9,18.0,26.712345679012348,46.148148148148145,1003.7012345679012,0.0,48.44444444444445,0.8061728395061726,14.0,False,False,False,False,False,False,False,False,False,True
6,2022_7,2022,87.2431,24.167692,40.041166,29.153454,30.661403987981423,293.0,80.00497131931166,104.0,2323.7111718109804,147992,9,19.0,26.712345679012348,46.148148148148145,1003.7012345679012,0.0,48.44444444444445,0.8061728395061726,15.0,False,False,False,False,False,True,False,False,False,False
24,2022_7,2022,93.2235,27.143333,40.807333,23.659666,23.71548757170172,286.0,65.07030865883638,104.0,1772.067358645179,121171,8,20.0,26.712345679012348,46.148148148148145,1003.7012345679012,0.0,48.44444444444445,0.8061728395061726,16.0,False,False,False,False,False,False,False,True,False,False
16,2022_8,2022,118.826615,43.0776,49.272578,27.233176,63.70831092541265,338.0,76.06908534315146,104.0,3724.2994663467503,199038,9,1.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,19.0,True,False,False,False,False,False,False,False,False,False
11,2022_8,2022,117.391384,41.730714,48.309166,27.769529,60.02895792826707,343.0,65.22632689364167,104.0,3549.0891490505937,194248,9,2.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,2.0,False,False,False,False,True,False,False,False,False,False
1,2022_8,2022,119.957461,44.7688,48.867277,28.589823,63.3866297108344,343.0,55.10615149133331,104.0,3906.646796012079,197582,9,3.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,1.0,False,False,False,False,True,False,False,False,False,False
55,2022_8,2022,122.086307,45.042333,49.12821,28.090235,63.64658916973483,335.0,72.05609564390022,104.0,4310.985603772804,196544,9,4.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,20.0,True,False,False,False,False,False,False,False,False,False
63,2022_8,2022,114.296071,39.825933,47.761272,28.638,77.14843006660324,334.0,66.36247052496587,104.0,4468.35874736276,199137,9,5.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,3.0,False,False,False,True,False,False,False,False,False,False
10,2022_8,2022,115.320133,42.216294,47.771681,28.653333,76.93596161006082,337.0,33.97542712944194,104.0,4767.95259173458,148596,9,6.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,5.0,False,False,False,False,False,False,True,False,False,False
44,2022_8,2022,114.002692,40.871133,48.307761,28.3134,74.20084391676664,334.0,65.16915566954867,104.0,4279.844537293675,198615,9,7.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,4.0,False,False,False,True,False,False,False,False,False,False
22,2022_8,2022,115.6975,42.828928,48.880095,28.8857,73.34521987341249,339.0,56.85868531005667,104.0,4598.055351011459,195990,9,8.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,13.0,False,False,False,False,False,False,True,False,False,False
5,2022_8,2022,122.347,42.814916,50.250764,28.682235,60.270011996856,341.0,70.15165680718157,104.0,3816.3090224630782,197630,44,9.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,6.0,False,False,False,False,False,False,False,False,False,True
14,2022_8,2022,115.145272,40.113307,50.122368,29.170833,66.95031646878749,345.0,56.651181069788606,104.0,4358.880569230133,185091,71,10.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,7.0,False,False,False,False,False,False,False,False,True,False
4,2022_8,2022,116.023555,40.868818,49.9954,29.227,53.42985976089025,334.0,59.647044222893314,104.0,3608.175278202954,184647,38,11.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,9.0,False,False,True,False,False,False,False,False,False,False
3,2022_8,2022,119.923545,40.923666,50.277812,29.843562,56.77983700823233,345.0,68.49315351838828,104.0,3997.017829810118,196683,9,12.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,8.0,False,False,True,False,False,False,False,False,False,False
31,2022_8,2022,116.65475,39.850111,47.748153,28.869333,43.493939519298394,343.0,78.2610350390932,104.0,3007.5429611550076,196689,9,13.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,10.0,False,False,False,False,False,False,False,False,True,False
24,2022_8,2022,121.272,42.258444,49.39725,29.807333,43.565051917428534,336.0,48.29144086377363,104.0,2548.4154221652257,140185,9,14.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,18.0,False,False,False,False,False,False,False,True,False,False
77,2022_8,2022,121.235333,43.196444,49.490416,29.357333,43.634592313738466,336.0,50.46030695403963,104.0,2589.9141190584537,140351,9,15.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,11.0,False,False,False,False,False,False,False,True,False,False
20,2022_8,2022,115.2672,38.9966,49.300625,28.761875,29.858230256898192,340.0,80.81524841765606,104.0,2019.227236999959,165372,9,16.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,17.0,False,True,False,False,False,False,False,False,False,False
23,2022_8,2022,120.2885,41.832,48.921125,29.967375,30.226988789144915,336.0,79.18955032474248,104.0,2043.5422578910352,194753,9,17.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,12.0,False,False,False,False,False,True,False,False,False,False
6,2022_8,2022,118.593,40.5108,51.04,29.071,26.624332933438133,337.0,79.55801927770653,104.0,1831.5588880155549,194269,9,18.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,15.0,False,False,False,False,False,True,False,False,False,False
18,2022_8,2022,122.40825,40.0966,54.1505,27.861666,20.25288545070947,332.0,50.59913953584578,104.0,1483.689488272039,194259,40,19.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,16.0,False,False,False,False,False,False,False,False,False,True
47,2022_8,2022,116.0056,39.082,48.55225,28.711625,29.92139990898937,345.0,78.33111322549952,104.0,2410.9700492284783,194639,9,20.0,24.82477876106195,68.23893805309734,1015.6194690265488,0.0,35.17522123893806,0.8424778761061946,14.0,False,True,False,False,False,False,False,False,False,False
1,2022_9,2022,95.35023,28.019666,29.514666,38.679148,86.04143414489604,307.0,47.13516716874907,104.0,5380.618598449306,181747,9,1.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,1.0,False,False,False,False,True,False,False,False,False,False
14,2022_9,2022,97.66025,27.785793,31.07031,39.215791,83.05328658205343,304.0,49.33290532865821,104.0,5154.6693663884635,150489,9,2.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,9.0,False,False,False,False,False,False,False,False,True,False
55,2022_9,2022,97.035,28.919758,29.957,39.47116,83.93609560965973,307.0,57.07876932194183,104.0,5146.9813324114775,169650,75,3.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,2.0,True,False,False,False,False,False,False,False,False,False
44,2022_9,2022,97.637076,30.193322,30.564935,39.435925,88.92750259272063,307.0,54.35680774359228,104.0,5378.863203121142,175094,9,4.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,3.0,False,False,False,True,False,False,False,False,False,False
20,2022_9,2022,96.54984,29.664133,31.191225,38.099629,88.84838757469505,306.0,56.26544520717072,104.0,5701.481949725912,181923,9,5.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,17.0,False,True,False,False,False,False,False,False,False,False
47,2022_9,2022,98.511148,28.395387,31.142612,39.521518,88.8830065682256,306.0,59.69499728381648,104.0,5606.887154921231,179083,9,6.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,19.0,False,True,False,False,False,False,False,False,False,False
31,2022_9,2022,95.72244,27.897566,30.028066,38.24776,85.6051163020396,305.0,60.24223418440417,104.0,5228.348264111808,172629,9,7.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,6.0,False,False,False,False,False,False,False,False,True,False
63,2022_9,2022,98.39516,28.877827,31.165033,39.553884,86.03866857622599,298.0,60.33418934268359,104.0,5344.520815842758,182065,9,8.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,4.0,False,False,False,True,False,False,False,False,False,False
3,2022_9,2022,98.58723,28.3666,30.584433,40.292153,85.6314879747148,300.0,50.110919057731245,104.0,5467.285298039409,160353,9,9.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,11.0,False,False,True,False,False,False,False,False,False,False
24,2022_9,2022,97.989538,29.080033,30.67758,38.960888,88.83090522988789,301.0,46.432070719541706,104.0,5387.9799990122965,158814,9,10.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,8.0,False,False,False,False,False,False,False,True,False,False
77,2022_9,2022,96.383187,28.310894,31.344333,38.83421,59.96938120401008,299.0,56.0991653908835,104.0,3704.385599288854,158823,9,11.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,7.0,False,False,False,False,False,False,False,True,False,False
23,2022_9,2022,102.463941,29.5135,34.728809,40.933833,59.8755494098474,311.0,68.61810459775792,104.0,3811.5228406341057,182320,66,12.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,13.0,False,False,False,False,False,True,False,False,False,False
11,2022_9,2022,100.404583,29.019357,31.222692,39.835083,37.73895007160847,304.0,69.32159612820386,104.0,2572.292656427478,178430,112,13.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,20.0,False,False,False,False,True,False,False,False,False,False
4,2022_9,2022,100.509727,29.530933,32.173,38.754272,42.615536569707146,297.0,65.63795742999655,104.0,3056.427774211072,157905,9,14.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,15.0,False,False,True,False,False,False,False,False,False,False
16,2022_9,2022,101.203777,29.1244,31.4162,40.638333,28.482986814163663,302.0,80.87105536075856,104.0,1979.285890661267,168592,9,15.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,5.0,True,False,False,False,False,False,False,False,False,False
10,2022_9,2022,103.1856,30.804454,32.548454,41.1433,31.544817028001383,298.0,71.99565410637562,104.0,2073.2693466344017,154382,9,16.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,14.0,False,False,False,False,False,False,True,False,False,False
5,2022_9,2022,103.469,30.516,32.449916,41.349,34.200602498888834,298.0,67.23887599387623,104.0,2528.833720183713,152856,9,17.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,12.0,False,False,False,False,False,False,False,False,False,True
18,2022_9,2022,106.3659,29.997636,32.815454,43.7522,31.5420020741765,297.0,85.37083312756185,104.0,2344.473949330831,182241,9,18.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,10.0,False,False,False,False,False,False,False,False,False,True
6,2022_9,2022,103.2686,30.973727,33.224636,39.8228,31.284902958170775,308.0,87.09531334880735,104.0,1958.7672477653216,182255,9,19.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,16.0,False,False,False,False,False,True,False,False,False,False
22,2022_9,2022,112.246,31.3575,32.10225,47.398,11.401402538396958,297.0,79.22722109733814,104.0,779.3619437996938,156544,9,20.0,13.494444444444444,76.3,1006.9466666666664,0.5111111111111111,18.123333333333335,1.9355555555555557,18.0,False,False,False,False,False,False,True,False,False,False
55,2022_10,2022,108.512318,34.14626,43.99088,32.7714,110.19450198757067,300.0,58.79827557247634,104.0,6159.479368456414,151611,9,1.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,1.0,True,False,False,False,False,False,False,False,False,False
1,2022_10,2022,109.4784,33.91525,44.837739,33.311521,101.0225071384581,301.0,62.04786966015341,104.0,5506.167291864957,157641,9,2.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,7.0,False,False,False,False,True,False,False,False,False,False
16,2022_10,2022,108.785909,34.360045,44.1076,32.0208,110.00442304462236,298.0,61.46055651979172,104.0,6176.618554392251,153387,9,3.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,4.0,True,False,False,False,False,False,False,False,False,False
11,2022_10,2022,109.738727,35.472521,44.892153,32.707384,113.62712054196294,300.0,40.53608420581155,104.0,6340.907899893623,147551,9,4.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,2.0,False,False,False,False,True,False,False,False,False,False
44,2022_10,2022,107.93665,33.52825,44.156,32.677521,100.83326801410897,301.0,52.82789317507418,104.0,5190.213929791165,131466,9,5.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,3.0,False,False,False,True,False,False,False,False,False,False
4,2022_10,2022,108.636,33.847391,44.840615,32.490653,114.12390123733272,295.0,48.97004646996249,104.0,6340.4386092604,130095,8,6.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,6.0,False,False,True,False,False,False,False,False,False,False
14,2022_10,2022,113.9043,35.9829,46.651913,31.667304,100.67174290353285,297.0,43.80796148032025,104.0,5574.8484407368005,118485,9,7.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,5.0,False,False,False,False,False,False,False,False,True,False
63,2022_10,2022,107.30195,33.2004,44.169956,32.56526,100.80975309333184,299.0,52.35401153350876,104.0,5401.3213705839535,129816,9,8.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,18.0,False,False,False,True,False,False,False,False,False,False
24,2022_10,2022,111.12648,34.35136,45.5705,32.975178,123.48860646100442,298.0,44.33240020155647,104.0,6625.796036056212,134498,9,9.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,19.0,False,False,False,False,False,False,False,True,False,False
6,2022_10,2022,115.10865,39.908285,46.246625,31.708125,105.08482167851744,303.0,60.62600078383069,104.0,5827.7509098034825,157751,9,10.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,12.0,False,False,False,False,False,True,False,False,False,False
10,2022_10,2022,112.407411,35.834941,45.674421,33.481157,83.14842394042887,294.0,57.66177705615587,104.0,4578.498236380941,134845,9,11.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,16.0,False,False,False,False,False,False,True,False,False,False
77,2022_10,2022,110.5795,34.153777,45.8818,32.72835,87.96472761883433,298.0,56.84524942612396,104.0,4759.007502379486,134403,8,12.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,17.0,False,False,False,False,False,False,False,True,False,False
22,2022_10,2022,114.144529,37.252411,45.844105,33.102578,83.4447679301271,297.0,55.61620290017356,104.0,4751.509489950171,134825,9,13.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,14.0,False,False,False,False,False,False,True,False,False,False
3,2022_10,2022,111.748437,36.064312,45.611333,32.287388,78.8546553944348,297.0,57.74715861373943,104.0,4402.8573428139525,131751,8,14.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,13.0,False,False,True,False,False,False,False,False,False,False
31,2022_10,2022,108.872333,33.8398,44.465882,31.745882,74.41750181960697,297.0,65.37237556687755,104.0,3839.9512905212473,136182,9,15.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,15.0,False,False,False,False,False,False,False,False,True,False
23,2022_10,2022,113.2633,37.2553,45.755363,31.103363,48.602261911427135,304.0,82.12748446335591,104.0,2702.080286658082,107673,9,16.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,20.0,False,False,False,False,False,True,False,False,False,False
20,2022_10,2022,110.4858,37.0784,44.29909,31.604272,48.59895862493701,298.0,73.84049045406192,104.0,2807.900005598791,145691,9,17.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,10.0,False,True,False,False,False,False,False,False,False,False
5,2022_10,2022,114.528857,35.973428,47.079222,32.921666,39.74973405744359,298.0,64.00363921392979,104.0,2514.2186327753207,134539,9,18.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,9.0,False,False,False,False,False,False,False,False,False,True
47,2022_10,2022,112.1049,37.6563,45.235636,30.585272,48.71910867252674,295.0,72.54123509321987,104.0,3439.680644980684,142771,9,19.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,8.0,False,True,False,False,False,False,False,False,False,False
18,2022_10,2022,112.5955,38.606444,47.8709,34.9129,44.176193942108505,295.0,64.07597558927272,104.0,2903.320642741168,133818,9,20.0,14.903797468354432,86.34177215189874,999.7151898734172,0.6455696202531646,20.853164556962028,2.817721518987341,11.0,False,False,False,False,False,False,False,False,False,True
1,2022_11,2022,80.934538,19.349692,35.6395,27.632388,49.084862493513846,323.0,45.896032831737344,104.0,2777.412425114392,173474,9,1.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,2.0,False,False,False,False,True,False,False,False,False,False
16,2022_11,2022,80.530555,18.978944,35.776541,27.027666,68.09840086796547,321.0,75.42638803717156,104.0,3991.794471437332,176856,9,2.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,1.0,True,False,False,False,False,False,False,False,False,False
55,2022_11,2022,83.687444,19.745777,37.088208,27.372166,67.92872305297419,320.0,72.33270437284777,104.0,4000.9477333836503,176367,9,3.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,18.0,True,False,False,False,False,False,False,False,False,False
63,2022_11,2022,76.753187,18.343352,33.90926,25.112217,65.72555309212699,320.0,62.64399264116232,104.0,3520.6180951931697,153351,9,4.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,4.0,False,False,False,True,False,False,False,False,False,False
31,2022_11,2022,79.809526,19.08005,35.548153,25.7052,73.50978819755649,320.0,55.830510873154395,104.0,4098.8703240718905,152153,9,5.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,5.0,False,False,False,False,False,False,False,False,True,False
20,2022_11,2022,77.500142,18.770733,33.533571,26.7168,59.84055851691117,322.0,59.906552195858296,104.0,3516.239162224633,149353,9,6.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,8.0,False,True,False,False,False,False,False,False,False,False
47,2022_11,2022,77.991071,18.733133,34.244142,27.1117,60.00707580546252,323.0,72.50738242369923,104.0,3795.7953205339873,175122,9,7.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,6.0,False,True,False,False,False,False,False,False,False,False
14,2022_11,2022,75.978923,18.169071,34.542476,26.40985,59.88494740317939,321.0,61.65295532808151,104.0,3414.9627340912307,151464,9,8.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,10.0,False,False,False,False,False,False,False,False,True,False
44,2022_11,2022,76.653428,18.2114,33.80715,25.50425,54.114863908674934,322.0,82.7219208453229,104.0,2902.3794046889,181038,9,9.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,3.0,False,False,False,True,False,False,False,False,False,False
10,2022_11,2022,79.380642,18.703428,35.96695,27.12355,54.693570451436386,320.0,63.29817444219067,104.0,3201.0629746686163,161315,9,10.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,15.0,False,False,False,False,False,False,True,False,False,False
23,2022_11,2022,75.8214,18.6347,33.798866,25.869066,40.72555309212699,324.0,74.27336195103543,104.0,2394.01448181518,150540,9,11.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,12.0,False,False,False,False,False,True,False,False,False,False
77,2022_11,2022,76.5849,18.6368,33.868928,27.126928,38.50228784376622,319.0,67.90254257276287,104.0,2071.705410632577,142542,9,12.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,11.0,False,False,False,False,False,False,False,True,False,False
11,2022_11,2022,80.994705,19.743611,36.050125,27.500608,65.28128685315345,325.0,46.190244822869005,104.0,3764.179489598566,176345,9,13.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,20.0,False,False,False,False,True,False,False,False,False,False
22,2022_11,2022,78.928538,19.265846,36.456421,26.244263,52.05670078777301,320.0,64.35695079956602,104.0,3051.666588046606,158338,9,14.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,16.0,False,False,False,False,False,False,True,False,False,False
4,2022_11,2022,88.331733,20.468333,39.159421,28.393473,51.675645077598,321.0,67.43605830463702,104.0,3283.8062172744,154863,9,15.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,7.0,False,False,True,False,False,False,False,False,False,False
3,2022_11,2022,81.715285,18.359,34.9319,29.5598,27.128543799235818,321.0,77.87886221048163,104.0,2482.238124439832,152218,9,16.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,9.0,False,False,True,False,False,False,False,False,False,False
18,2022_11,2022,87.6448,19.3521,37.779166,30.533416,32.53375159205623,317.0,75.34270484456815,104.0,2382.8404641728384,157661,9,17.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,13.0,False,False,False,False,False,False,False,False,False,True
24,2022_11,2022,81.748285,19.352571,35.139555,28.048333,24.650596726260673,319.0,76.84758715033728,104.0,1293.4439360347187,151516,9,18.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,14.0,False,False,False,False,False,False,False,True,False,False
6,2022_11,2022,82.581833,18.578,34.374777,29.125777,24.489315533751594,323.0,91.35841313269492,104.0,1454.470352375112,171496,9,19.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,19.0,False,False,False,False,False,True,False,False,False,False
5,2022_11,2022,86.6944,20.7841,36.00675,29.55175,32.57696117741403,320.0,74.15863955846974,104.0,2199.6466814472383,156192,9,20.0,19.0010101010101,34.43434343434343,946.323232323232,0.0,35.94949494949495,1.508080808080808,17.0,False,False,False,False,False,False,False,False,False,True
16,2022_12,2022,91.5222,35.472176,39.035411,57.328166,81.26472772277228,334.0,63.05173267326733,104.0,5150.679146039604,131686,9,1.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,19.0,True,False,False,False,False,False,False,False,False,False
1,2022_12,2022,101.8058,35.399214,38.719428,55.290222,67.05606435643564,339.0,36.44956683168317,104.0,3954.1808168316834,118470,9,2.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,1.0,False,False,False,False,True,False,False,False,False,False
11,2022_12,2022,100.342142,34.890473,38.233631,55.433533,95.7210396039604,340.0,30.15940594059406,104.0,5551.101608910891,121690,9,3.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,4.0,False,False,False,False,True,False,False,False,False,False
44,2022_12,2022,112.9269,31.966684,35.161684,51.737307,91.03799504950496,330.0,60.50940594059406,104.0,5011.270297029703,130472,9,4.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,2.0,False,False,False,True,False,False,False,False,False,False
4,2022_12,2022,119.467666,31.783857,34.867,50.839222,66.60346534653465,330.0,55.8042698019802,104.0,4001.507178217822,111166,9,5.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,7.0,False,False,True,False,False,False,False,False,False,False
63,2022_12,2022,111.02109,32.5484,35.3131,52.453857,94.99993811881188,333.0,42.18576732673267,104.0,5284.111200495049,111548,9,6.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,3.0,False,False,False,True,False,False,False,False,False,False
14,2022_12,2022,108.393857,33.345882,35.373529,55.148727,81.05241336633664,332.0,55.03316831683168,104.0,4865.3405321782175,123098,9,7.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,6.0,False,False,False,False,False,False,False,False,True,False
22,2022_12,2022,100.181,34.50265,36.03385,55.160571,95.3184405940594,336.0,32.271225247524754,104.0,5682.819306930693,120512,9,8.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,20.0,False,False,False,False,False,False,True,False,False,False
55,2022_12,2022,91.689,39.1251,40.6498,56.692333,47.86089108910891,332.0,62.60216584158416,104.0,3147.113304455446,114884,9,9.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,5.0,True,False,False,False,False,False,False,False,False,False
20,2022_12,2022,105.68775,31.114666,33.637888,56.410666,42.97295792079208,334.0,83.14504950495049,104.0,3096.367141089109,130544,9,10.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,18.0,False,True,False,False,False,False,False,False,False,False
3,2022_12,2022,113.463428,32.22025,34.206416,52.855,56.77363861386139,331.0,56.44894801980198,104.0,3449.4949876237624,110060,9,11.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,9.0,False,False,True,False,False,False,False,False,False,False
31,2022_12,2022,110.3165,32.899416,34.8155,54.35325,56.901299504950494,332.0,54.91943069306931,104.0,3328.8092202970297,106798,9,12.0,30.514285714285727,45.22077922077922,967.8142857142856,0.0,54.812987012987016,1.884415584415584,8.0,False,False,False,False,False,False,False,False,True,False
