Driver,session_id,season,Avg_Lap_Time,Avg_Sector_1_Time,Avg_Sector_2_Time,Avg_Sector_3_Time
44,2021_10,2021,98.254866,31.809562,44.941,29.861772
33,2021_10,2021,95.956,31.495,43.6868,31.509133
77,2021_10,2021,100.245466,32.178562,43.868476,29.651095
16,2021_10,2021,99.836692,32.831571,44.86835,31.98675
11,2021_10,2021,100.938416,32.51,43.852647,30.443352
4,2021_10,2021,100.149153,32.237,45.9031,31.32615
3,2021_10,2021,101.912,32.236937,44.089454,30.876
63,2021_10,2021,102.766416,32.8075,46.053941,30.477
55,2021_10,2021,100.522142,31.965,45.053714,30.366666
5,2021_10,2021,99.6439,31.1032,43.432133,29.733466
14,2021_10,2021,98.69925,32.03725,44.445666,30.562833
10,2021_10,2021,102.7114,32.8511,46.111785,29.916
31,2021_10,2021,99.8745,31.183,43.937833,32.052416
99,2021_10,2021,97.5634,30.8046,44.646,31.284666
18,2021_10,2021,96.504,29.789625,41.617083,30.31825
22,2021_10,2021,104.84725,32.45125,43.9885,30.7199
7,2021_10,2021,96.668333,30.8385,43.914777,29.170555
6,2021_10,2021,106.912666,34.4435,46.982125,30.904125
47,2021_10,2021,106.447625,33.025,46.4997,30.3783
9,2021_10,2021,113.718571,36.467714,48.103111,32.238333
44,2021_11,2021,89.15875,30.87,36.129833,32.088944
77,2021_11,2021,88.33709,31.691083,35.522777,28.461529
33,2021_11,2021,88.7419,31.943,37.11625,28.492866
11,2021_11,2021,92.1055,32.641181,37.153062,30.048333
10,2021_11,2021,89.528333,32.2297,35.780533,27.429642
4,2021_11,2021,89.7325,31.416181,36.81247,29.319187
16,2021_11,2021,91.0032,33.438636,36.849937,28.281466
31,2021_11,2021,86.3015,31.1643,36.811571,28.560076
14,2021_11,2021,87.63575,31.7747,36.469,29.250076
5,2021_11,2021,87.992444,30.742,34.786066,29.0315
3,2021_11,2021,92.308625,32.68175,38.316916,30.320583
18,2021_11,2021,85.9795,29.532375000000002,36.164666,30.90225
7,2021_11,2021,90.2122,30.9436,37.370266,31.1138
99,2021_11,2021,88.321375,29.879375,37.095666,31.226833
55,2021_11,2021,93.6985,32.46,38.5558,33.244
22,2021_11,2021,98.192333,34.593666,39.054375,28.280125
63,2021_11,2021,94.993833,33.471666,36.848125,29.67825
6,2021_11,2021,95.022,32.643,38.902625,32.396
9,2021_11,2021,88.710166,30.652666,36.422444,29.827888
47,2021_11,2021,,,,
33,2021_12,2021,124.3367,37.346812,61.644684,41.725111
63,2021_12,2021,129.166714,38.09145,61.440695,37.604954
44,2021_12,2021,128.531714,37.799943999999996,60.460619,38.5787
3,2021_12,2021,126.349454,38.875944,63.291863,38.7511
5,2021_12,2021,127.905333,38.296277,62.062363,39.572476
10,2021_12,2021,127.740733,38.713684,61.576913,37.375363
11,2021_12,2021,126.934142,36.931833,60.580904,39.6093
77,2021_12,2021,128.663846,38.436666,60.47438,40.6134
31,2021_12,2021,128.891562,38.387052,60.060652,37.056952
4,2021_12,2021,132.569071,37.958333,60.881722,37.115666
16,2021_12,2021,128.217909,37.848,61.331875,38.7398
6,2021_12,2021,128.243454,37.4088,61.853058,36.491352
55,2021_12,2021,128.670909,37.64023,59.651066,37.176866
14,2021_12,2021,130.2808,39.088142,62.286625,37.742562
18,2021_12,2021,130.609538,37.553571,60.623437,38.488125
99,2021_12,2021,131.551333,37.1755,62.211,38.963
22,2021_12,2021,132.809428,37.495125,62.342332999999996,38.086
47,2021_12,2021,129.289666,38.22975,62.203,40.393888
7,2021_12,2021,133.310857,37.96675,62.570444,37.776888
9,2021_12,2021,137.135,38.390428,63.943625,43.865375
33,2021_13,2021,82.604625,28.290666,31.364461,26.425615
44,2021_13,2021,82.2922,28.1521,30.014466,28.641533
77,2021_13,2021,82.0289,27.8669,29.2006,28.849333
10,2021_13,2021,84.032,29.634454,30.799937,29.190133
16,2021_13,2021,83.045916,28.984923,31.468611,27.082352
55,2021_13,2021,85.32375,29.620153,31.775444,28.821294
99,2021_13,2021,81.059818,27.2805,30.481705,27.550058
31,2021_13,2021,80.549666,27.6803,29.0545,28.766062
14,2021_13,2021,81.016142,28.3365,28.84623,26.575544999999998
3,2021_13,2021,82.3431,28.560545,30.319687,27.4046
63,2021_13,2021,83.090125,27.806444,29.17423,26.436083
18,2021_13,2021,79.995428,28.826222,32.099833,30.659166
4,2021_13,2021,84.757375,28.953625,30.752916,28.473166
6,2021_13,2021,81.899375,26.5279,28.869933,29.497428
22,2021_13,2021,82.6476,28.3883,30.240333,27.949
11,2021_13,2021,91.822142,30.659,34.224,27.390444
5,2021_13,2021,89.1794,28.5762,30.867857,31.599142
88,2021_13,2021,82.875166,27.8625,30.501333,28.152555
47,2021_13,2021,81.496125,27.858,29.234,28.211181
9,2021_13,2021,84.717714,29.046857,30.8423,28.4545
77,2021_14,2021,93.41075,29.5085,32.924111,33.390111
44,2021_14,2021,92.185727,29.751,33.310111,33.975058
33,2021_14,2021,98.878615,31.927,35.159263,33.673833
4,2021_14,2021,97.111642,31.596666,33.389285,34.72025
3,2021_14,2021,94.3845,30.107909,32.719235,35.006937
10,2021_14,2021,95.7745,31.342727,33.571125,35.107533
55,2021_14,2021,92.526181,30.574833,33.522888,33.948764
16,2021_14,2021,92.11,31.405727,32.050176,32.683187
11,2021_14,2021,95.494846,32.184857,33.48275,34.291842
99,2021_14,2021,94.1224,29.49409,34.135812,35.538133
5,2021_14,2021,97.1684,30.305,33.338285,36.107428
18,2021_14,2021,99.220333,29.971443999999998,34.87023,36.567307
14,2021_14,2021,99.242,30.493142,35.173272,39.846636
31,2021_14,2021,94.689375,29.322625,34.08225,37.67925
63,2021_14,2021,97.846333,30.838,33.752375,34.214125
6,2021_14,2021,98.50275,31.4575,33.5522,34.2698
22,2021_14,2021,94.177,30.603833,34.488333,35.230222
47,2021_14,2021,89.9668,28.66,33.5035,37.277375
88,2021_14,2021,102.4306,30.9132,34.302142,40.564714
9,2021_14,2021,92.694333,29.495333,34.358444,36.588555
4,2021_15,2021,117.384375,45.24965,40.995173,39.69559
55,2021_15,2021,117.7902,45.377636,39.98372,36.771666
63,2021_15,2021,120.3525,43.407565,40.282384,38.12772
44,2021_15,2021,114.228894,39.7616,39.81775,37.577739
3,2021_15,2021,120.973823,46.2225,41.348652,39.779272
14,2021_15,2021,120.565789,45.473727,40.96512,39.567083
77,2021_15,2021,118.309611,41.81735,40.404347,39.540173
18,2021_15,2021,119.58247,42.956,41.11113,38.401285
11,2021_15,2021,116.257833,42.64738,41.304416,39.159521
31,2021_15,2021,115.072315,41.535095,39.70056,38.131375
5,2021_15,2021,117.370687,41.3155,39.713611,37.8265
10,2021_15,2021,118.4596,42.032375,41.056444,38.629166
22,2021_15,2021,118.396352,42.868388,40.87465,36.321631
6,2021_15,2021,120.521714,45.435555,44.264416,46.903583
16,2021_15,2021,115.826777,40.607555,40.0944,37.8481
7,2021_15,2021,117.628375,45.234111,40.7922,37.4361
47,2021_15,2021,117.629375,43.879666,40.5228,40.7234
99,2021_15,2021,125.012833,45.986875,42.368111,48.752333
9,2021_15,2021,120.397,46.670777,40.7554,40.4883
33,2021_15,2021,119.522,38.599,41.6895,59.214
44,2021_16,2021,92.946565,34.646217,32.973035,26.003535
77,2021_16,2021,95.074681,35.40359,33.406222,28.011888
33,2021_16,2021,94.700052,35.229105,33.82916,28.33292
16,2021_16,2021,94.596625,35.5766,33.887266,28.553206
10,2021_16,2021,95.39347,36.185388,34.641458,27.53375
14,2021_16,2021,93.817,35.377888,33.690791,28.509608
11,2021_16,2021,97.260352,37.880944,34.042958,29.708083
4,2021_16,2021,95.183555,35.370578,34.79316,28.74088
18,2021_16,2021,98.607625,36.697352,34.891173,30.47909
22,2021_16,2021,100.982823,39.699277,36.632958,28.494083
5,2021_16,2021,97.130866,35.839666,34.224368,30.390947
31,2021_16,2021,100.428,37.651714,35.026444,30.154944
63,2021_16,2021,96.544,35.733625,33.93055,28.42685
47,2021_16,2021,96.942357,35.810571,34.983526,29.464684
55,2021_16,2021,100.930727,40.332909,33.897,30.290923
3,2021_16,2021,99.339875,37.85825,34.4054,30.0753
6,2021_16,2021,96.779125,35.407125,35.3244,27.6196
99,2021_16,2021,97.062444,35.639222,34.702272,28.54509
7,2021_16,2021,100.023777,36.805555,35.231272,29.280545
9,2021_16,2021,99.754285,39.701285,34.7813,28.32
33,2021_17,2021,107.1289,31.077727,46.6528,37.929866
44,2021_17,2021,106.1802,29.587,46.099333,39.549666
11,2021_17,2021,105.532636,31.74323,46.557722,39.496444
77,2021_17,2021,109.0629,29.4471,47.081466,39.345666
16,2021_17,2021,107.0671,30.430583,49.061058,43.046937
55,2021_17,2021,109.511333,30.876,49.410066,42.696357
3,2021_17,2021,106.156,29.5352,48.149933,40.514857
4,2021_17,2021,109.420666,29.910333,46.888571,41.041642
10,2021_17,2021,109.714454,30.259363,49.593352,42.483941
22,2021_17,2021,109.25,30.427,49.549611,44.536944
31,2021_17,2021,111.415,30.483625,48.525416,43.34725
5,2021_17,2021,106.814666,29.296666,49.210111,43.519333
99,2021_17,2021,115.435,32.0706,48.427125,44.5525
14,2021_17,2021,110.9905,28.7515,49.514916,41.622833
63,2021_17,2021,110.430142,30.232142,46.73209,41.321636
18,2021_17,2021,114.29075,34.6598,52.809142,50.228571
6,2021_17,2021,111.67025,32.265,46.760166,43.692666
7,2021_17,2021,111.4272,28.3878,48.930714,40.922
47,2021_17,2021,103.977,27.731833,45.616444,43.548
9,2021_17,2021,114.8644,33.655666,50.312375,45.464
77,2021_18,2021,92.357562,31.393125,36.675142,26.894952
44,2021_18,2021,93.4046,32.007466,36.07165,27.8048
33,2021_18,2021,87.991,32.0293,36.527312,24.38075
11,2021_18,2021,91.5987,30.553583,36.816294,26.654812
10,2021_18,2021,89.304076,31.261733,35.878809,26.37125
55,2021_18,2021,89.344785,30.816333,37.320727,25.52619
3,2021_18,2021,89.825333,29.98509,36.5755,28.1346
16,2021_18,2021,88.067923,31.176714,38.937,27.493
22,2021_18,2021,92.9768,32.555083,38.817,26.685882
4,2021_18,2021,92.32325,31.099615,37.152947,26.483722
5,2021_18,2021,87.4026,30.0097,33.559466,28.173933
7,2021_18,2021,89.08,30.267307,35.577944,26.781176
63,2021_18,2021,89.876875,31.174,36.493923,28.220846
99,2021_18,2021,88.741444,31.4348,36.615,27.191928
31,2021_18,2021,91.594875,31.421555,35.277846,26.10125
14,2021_18,2021,92.76725,30.8718,35.639833,28.201833
6,2021_18,2021,93.1808,31.7872,36.29875,30.835
47,2021_18,2021,87.929333,29.416833,36.071,26.920111
9,2021_18,2021,87.766333,30.214333,37.697333,27.419666
18,2021_18,2021,80.873,27.837,35.002,23.539
44,2021_19,2021,83.936941,21.647882,44.591739,19.606782
33,2021_19,2021,80.975416,20.406916,44.136294,19.445882
77,2021_19,2021,83.918352,20.530705,45.979304,20.317956
11,2021_19,2021,81.715,21.4245,45.382863,19.170476
10,2021_19,2021,79.72809,19.957166,45.151888,19.451176
55,2021_19,2021,82.472538,20.577538,44.585,20.632
16,2021_19,2021,81.0892,21.2104,43.953454,18.971
4,2021_19,2021,83.186266,20.635437,46.172818,18.568333
3,2021_19,2021,80.438714,20.681466,43.615863,18.969761
14,2021_19,2021,83.551846,21.913538,43.576578,20.553105
31,2021_19,2021,81.6919,20.8791,45.602,19.204071
5,2021_19,2021,83.893909,21.152818,46.085266,19.714933
22,2021_19,2021,82.214833,22.1945,44.953444,18.944555
7,2021_19,2021,78.9935,19.9249,44.1526,19.6052
99,2021_19,2021,80.658333,20.045333,46.6045,19.592642
18,2021_19,2021,86.633571,21.163142,44.906333000000004,20.496666
6,2021_19,2021,81.074333,20.263166,44.502444,19.758777
63,2021_19,2021,88.014142,21.625571,46.6272,20.7869
47,2021_19,2021,81.503,20.063,46.329,19.420727
9,2021_19,2021,83.045428,21.126285,46.6859,20.0023
44,2021_20,2021,102.310363,37.502222,33.589666,36.273538
33,2021_20,2021,108.429846,37.409611,34.2945,35.156153
77,2021_20,2021,105.648615,37.2428,34.29035,38.773071
10,2021_20,2021,106.546461,37.154263,33.204947,35.640571
14,2021_20,2021,104.67909,37.263888,34.606055,37.5535
4,2021_20,2021,102.09723,36.875095,34.853761,37.670466
55,2021_20,2021,104.849666,37.557476,33.845476,34.6922
22,2021_20,2021,103.61709,38.725111,32.567666,38.152666
31,2021_20,2021,97.8639,36.223666,32.951444,38.237833
5,2021_20,2021,106.075466,35.426047,33.716809,36.905125
11,2021_20,2021,106.814875,37.274416,34.769833,40.245666
18,2021_20,2021,109.28509,35.879066,32.993133,39.476181
16,2021_20,2021,109.900363,37.466866,34.738266,36.958181
3,2021_20,2021,109.732545,35.366732999999996,32.7032,40.198
63,2021_20,2021,100.063833,35.085625,32.937062,33.29025
7,2021_20,2021,99.534833,35.736888,32.310666,32.632166
6,2021_20,2021,103.387125,34.853,33.1972,35.163
99,2021_20,2021,105.827,36.601125,35.49725,34.383666
47,2021_20,2021,105.462833,35.279222,33.168333,36.028
9,2021_20,2021,101.2994,38.456111,33.687555,39.513166
44,2021_21,2021,109.394611,41.547789,35.352304,35.188
77,2021_21,2021,107.45035,39.35038,34.253666,34.564666
33,2021_21,2021,108.971727,40.181071,37.018421,39.194736
16,2021_21,2021,106.76947,39.689722,35.503958,36.473
11,2021_21,2021,106.610736,38.680947,33.844651999999996,35.119434
10,2021_21,2021,107.57935,41.630476,33.089653,35.477923
4,2021_21,2021,108.0204,41.103588,34.848047,39.016333
22,2021_21,2021,110.329666,42.005714,33.484769,36.463
31,2021_21,2021,106.759555,38.324777,33.391727,36.485772
99,2021_21,2021,103.256357,41.017117,35.37419,37.205047
3,2021_21,2021,108.552285,38.492214,34.398882,37.86547
7,2021_21,2021,102.953538,37.898642,33.104722,37.359055
14,2021_21,2021,105.777214,36.3035,33.096823,37.858294
63,2021_21,2021,108.522538,39.029384,35.437529,35.911058
55,2021_21,2021,111.2628,39.674666,38.399062,40.813812
6,2021_21,2021,112.639,38.564285,36.865111,38.649777
5,2021_21,2021,110.316875,39.002,32.752,39.5579
18,2021_21,2021,113.188857,40.672142,33.489777,41.794555
47,2021_21,2021,99.211333,35.525166,33.826888,39.944777
9,2021_21,2021,103.1776,38.5494,34.45325,42.554875
33,2021_22,2021,98.987076,20.776428,43.607631,41.948684
44,2021_22,2021,95.777333,20.420461,42.034722,37.460333
4,2021_22,2021,97.195833,20.132142,44.819294,42.486705
11,2021_22,2021,100.337611,20.640611,42.262291,39.757291
55,2021_22,2021,100.030571,20.2784,46.852857,43.454476
77,2021_22,2021,96.433285,19.010428,41.88555,40.74865
16,2021_22,2021,96.7628,19.85325,44.813227,41.897
22,2021_22,2021,101.666437,20.954437,45.912562,43.789125
31,2021_22,2021,98.20723,18.882857,41.97325,43.715947
3,2021_22,2021,94.890666,18.935076,41.378444,43.176235
14,2021_22,2021,101.437875,21.379125,43.458416,42.39025
10,2021_22,2021,104.622,21.387,43.931,44.101187
18,2021_22,2021,104.640384,20.452769,44.217076,45.93823
99,2021_22,2021,103.922307,20.378153,45.432823,43.49447
5,2021_22,2021,102.945846,20.249785,44.50247,40.364294
6,2021_22,2021,99.216,19.266666,42.417625,43.611142
63,2021_22,2021,98.37325,19.731,41.263285,42.241
7,2021_22,2021,100.3002,18.9734,43.329285,40.428857
47,2021_22,2021,92.822,18.365166,41.706375,41.04775
9,2021_22,2021,92.7086,19.115666,42.177333,40.361
16,2022_1,2022,101.5887,32.2401,44.5346,27.491133
1,2022_1,2022,102.5849,32.7654,45.656,26.201357
55,2022_1,2022,104.2268,33.556,45.4848,28.1492
11,2022_1,2022,101.120363,32.45125,45.534222,27.397941
44,2022_1,2022,103.248272,33.059583,44.721882,27.567
77,2022_1,2022,101.153555,32.3471,45.264466,27.1785
20,2022_1,2022,101.060857,31.295125,45.393727,26.232454
14,2022_1,2022,102.8515,32.908555,46.490857,28.298769
63,2022_1,2022,104.373272,33.729666,45.665352,26.840625
10,2022_1,2022,101.02623,32.433857,45.175047,26.6391
31,2022_1,2022,105.39025,33.7,44.632416,29.821
47,2022_1,2022,101.483857,31.033285,46.040727,28.206272
4,2022_1,2022,105.095,32.8267,44.469071,28.272642
23,2022_1,2022,103.14125,32.562125,45.088692,26.884846
24,2022_1,2022,103.95075,33.199375,47.16175,27.940083
22,2022_1,2022,102.0632,31.8124,45.703125,26.981375
27,2022_1,2022,104.1395,33.19375,48.728,28.7395
3,2022_1,2022,106.1425,33.682,45.437125,26.318875
18,2022_1,2022,101.6745,31.59425,44.062166,27.753
6,2022_1,2022,105.887,31.862,47.58025,29.6375
11,2022_2,2022,105.654916,39.088583,32.523555,34.394833
16,2022_2,2022,106.46023,38.480933,34.02025,34.400842
55,2022_2,2022,104.965466,37.545466,34.833809,34.5948
1,2022_2,2022,105.871266,41.273764,34.370136,34.549333
31,2022_2,2022,105.968785,37.294571,33.364,35.253736
63,2022_2,2022,107.036857,39.563866,33.21375,33.590315
14,2022_2,2022,105.5224,38.004133,33.13515,35.14265
77,2022_2,2022,105.300058,39.351117,33.235142,32.498047
10,2022_2,2022,107.135733,39.017266,33.12609,35.6371
20,2022_2,2022,103.7142,37.146375,32.426,33.758818
4,2022_2,2022,104.918222,39.3761,34.423266,35.435357
3,2022_2,2022,104.4128,39.76609,33.259266,35.8828
24,2022_2,2022,104.858,41.680666,34.564312,35.6796
47,2022_2,2022,99.496,35.6965,32.612583,32.774545
18,2022_2,2022,102.8385,38.0151,32.473666,34.8055
44,2022_2,2022,107.5475,40.01,32.6084,33.8283
23,2022_2,2022,112.116166,41.220833,34.461875,37.19125
27,2022_2,2022,106.791333,39.0135,33.029111,36.047777
6,2022_2,2022,115.852,42.476666,36.5795,34.444
22,2022_2,2022,,,39.346,45.492
16,2022_3,2022,100.684625,36.6535,22.545,41.662294
1,2022_3,2022,93.303125,34.384809,20.698904,38.189117
11,2022_3,2022,94.311411,34.20495,20.932,39.411
4,2022_3,2022,97.611666,35.30925,21.7511,40.874733
44,2022_3,2022,92.750045,34.436074,20.511222,38.163181
63,2022_3,2022,95.87615,34.11573,20.27648,40.9445
3,2022_3,2022,97.1685,36.6521,20.857904,40.283066
31,2022_3,2022,92.65225,34.371681,20.741909,38.66375
55,2022_3,2022,97.650375,35.75409,22.489181,42.157058
14,2022_3,2022,96.3134,33.618928,20.836,40.457181
10,2022_3,2022,97.6835,36.298263,20.848111,41.677285
77,2022_3,2022,94.8061,34.100461,20.047769,40.965
22,2022_3,2022,102.923666,37.208764,21.246411,44.276833
24,2022_3,2022,98.349333,36.863875,21.081666,42.570166
47,2022_3,2022,92.962538,33.398888,20.250421,40.227428
23,2022_3,2022,91.575857,34.4448,20.991454,39.105125
20,2022_3,2022,89.880857,33.2263,19.944818,37.715625
5,2022_3,2022,94.7595,33.926333,19.913333,43.009
6,2022_3,2022,99.857666,36.63675,19.93025,46.138
18,2022_3,2022,106.833,39.521,20.806,42.088
1,2022_4,2022,88.62709,28.523333,30.949165999999998,32.813764
16,2022_4,2022,88.72809,27.798461,31.415947,33.667882
4,2022_4,2022,95.994636,31.796071,32.28035,33.117764
20,2022_4,2022,95.66309,31.291933,31.2571,35.49175
14,2022_4,2022,92.398571,29.274176,31.795136,33.187047
3,2022_4,2022,95.213454,31.25323,32.677176,32.271562
11,2022_4,2022,89.906,27.940352,30.887272,33.4906
77,2022_4,2022,89.810076,28.576588,31.580238,33.827
5,2022_4,2022,91.648538,29.503466,31.478142,33.90745
55,2022_4,2022,90.0455,27.505111,30.14425,32.139083
63,2022_4,2022,92.102181,30.752363,30.2805,32.672928
47,2022_4,2022,93.566636,31.076,30.3898,32.792928
44,2022_4,2022,90.876636,30.288818,29.964285,32.201857
24,2022_4,2022,88.926909,28.711615,31.181928,30.861142
18,2022_4,2022,91.652375,29.542111,30.981384,35.511916
22,2022_4,2022,93.087875,35.089777,31.599818,33.7595
10,2022_4,2022,92.121375,32.436222,31.308818,34.4525
6,2022_4,2022,97.844666,37.9989,32.465083,33.85625
31,2022_4,2022,101.443833,31.372571,31.3065,36.911
23,2022_4,2022,123.171,43.2505,34.738333,40.181
16,2022_5,2022,110.5018,39.584619,39.443083,31.939125
55,2022_5,2022,113.28655,42.225523,40.28124,32.88372
1,2022_5,2022,103.989916,34.39975,39.579705,31.422411
11,2022_5,2022,102.111692,35.8088,39.478238,34.8284
77,2022_5,2022,102.842928,34.092466,39.5925,31.745473
44,2022_5,2022,103.876928,35.286125,39.561238,34.3186
10,2022_5,2022,103.370666,35.807812,39.408,30.534523
4,2022_5,2022,103.751785,35.377187,39.531772,33.157047
22,2022_5,2022,101.868846,34.6678,38.717428,34.58105
18,2022_5,2022,104.483692,35.612333,40.814571,35.3407
14,2022_5,2022,103.399,34.9176,39.202642,36.360357
63,2022_5,2022,105.352181,34.85025,39.808066,35.2168
5,2022_5,2022,106.318,40.161,39.8316,34.009466
3,2022_5,2022,102.9073,34.91109,38.670933,31.84
47,2022_5,2022,105.856466,34.97175,39.247315,34.829052
20,2022_5,2022,106.1107,35.2638,40.165454,30.314636
24,2022_5,2022,108.365833,34.068142,41.021666,38.651444
23,2022_5,2022,102.048285,35.725875,38.3174,34.7992
6,2022_5,2022,107.508428,36.245,40.1173,33.184888
31,2022_5,2022,,,,
16,2022_6,2022,92.437714,24.771428,35.434454,35.146363
1,2022_6,2022,95.3523,25.9341,36.106666,35.6388
55,2022_6,2022,91.280555,26.4408,35.742866,37.525533
63,2022_6,2022,92.694,25.759111,36.281714,36.507615
11,2022_6,2022,98.72709,28.960333,35.575411,37.577687
44,2022_6,2022,91.257555,25.2004,34.416866,34.588285
77,2022_6,2022,91.668909,25.672,37.773777,35.080235
20,2022_6,2022,87.55109,24.043833,37.123666,34.679176
3,2022_6,2022,92.1111,24.7174,36.018933,35.9554
47,2022_6,2022,88.969181,24.08075,37.974166,34.222823
4,2022_6,2022,92.71775,26.33375,36.345166,35.055666
31,2022_6,2022,97.774,24.345666,36.150888,37.779111
22,2022_6,2022,90.3702,24.6948,34.663066,34.637333
10,2022_6,2022,95.1942,25.0146,35.7342,37.356266
24,2022_6,2022,94.573,25.23,37.305066,36.945333
5,2022_6,2022,93.73325,24.47375,36.826333,36.016
14,2022_6,2022,99.607333,27.773,36.6288,34.8994
18,2022_6,2022,101.839,24.58925,36.064666,43.303166
23,2022_6,2022,99.3185,25.37725,35.869833,37.0765
6,2022_6,2022,103.334428,27.661142,35.707111,39.384555
16,2022_7,2022,92.426631,25.505958,42.3845,23.321842
55,2022_7,2022,93.556095,25.45372,41.773956,25.866809
11,2022_7,2022,84.375578,22.885,38.492125,27.4468
1,2022_7,2022,86.93775,24.11676,39.015458,23.49065
4,2022_7,2022,88.30265,24.469923,39.92372,23.6536
63,2022_7,2022,87.0565,23.514307,39.109423,24.253409
14,2022_7,2022,87.369066,23.397545,40.31895,23.459066
44,2022_7,2022,88.267272,24.371928,39.778,26.339478
5,2022_7,2022,86.312666,23.58773,38.141807,24.802047
31,2022_7,2022,88.431866,23.879181,40.06765,24.5662
22,2022_7,2022,88.174866,25.16235,39.537842,24.376266
77,2022_7,2022,90.93575,25.259625,41.316937,23.538416
20,2022_7,2022,85.685071,23.845333,39.330894,23.900333
3,2022_7,2022,88.199875,23.335428,39.89965,24.983
47,2022_7,2022,87.336333,24.792823,39.707375,23.68225
23,2022_7,2022,89.2235,24.210307,40.117,24.979416
10,2022_7,2022,90.468285,24.4945,40.7578,25.377142
18,2022_7,2022,86.225,24.675272,39.505909,24.340125
6,2022_7,2022,87.2431,24.167692,40.041166,29.153454
24,2022_7,2022,93.2235,27.143333,40.807333,23.659666
16,2022_8,2022,118.826615,43.0776,49.272578,27.233176
11,2022_8,2022,117.391384,41.730714,48.309166,27.769529
1,2022_8,2022,119.957461,44.7688,48.867277,28.589823
55,2022_8,2022,122.086307,45.042333,49.12821,28.090235
63,2022_8,2022,114.296071,39.825933,47.761272,28.638
10,2022_8,2022,115.320133,42.216294,47.771681,28.653333
44,2022_8,2022,114.002692,40.871133,48.307761,28.3134
22,2022_8,2022,115.6975,42.828928,48.880095,28.8857
5,2022_8,2022,122.347,42.814916,50.250764,28.682235
14,2022_8,2022,115.145272,40.113307,50.122368,29.170833000000002
4,2022_8,2022,116.023555,40.868818,49.9954,29.227
3,2022_8,2022,119.923545,40.923666,50.277812,29.843562
31,2022_8,2022,116.65475,39.850111,47.748153,28.869333
24,2022_8,2022,121.272,42.258444,49.39725,29.807333
77,2022_8,2022,121.235333,43.196444,49.490416,29.357333
20,2022_8,2022,115.2672,38.9966,49.300625,28.761875
23,2022_8,2022,120.2885,41.832,48.921125,29.967375
6,2022_8,2022,118.593,40.5108,51.04,29.071
18,2022_8,2022,122.40825,40.0966,54.1505,27.861666
47,2022_8,2022,116.0056,39.082,48.55225,28.711625
1,2022_9,2022,95.35023,28.019666,29.514666,38.679148
14,2022_9,2022,97.66025,27.785792999999998,31.07031,39.215791
55,2022_9,2022,97.035,28.919758,29.957,39.47116
44,2022_9,2022,97.637076,30.193322,30.564935,39.435925
20,2022_9,2022,96.54984,29.664133,31.191225,38.099629
47,2022_9,2022,98.511148,28.395387,31.142612,39.521518
31,2022_9,2022,95.72244,27.897566,30.028066,38.24776
63,2022_9,2022,98.39516,28.877827,31.165033,39.553884
3,2022_9,2022,98.58723,28.3666,30.584433,40.292153
24,2022_9,2022,97.989538,29.080033,30.67758,38.960888
77,2022_9,2022,96.383187,28.310894,31.344333,38.83421
23,2022_9,2022,102.463941,29.5135,34.728809,40.933833
11,2022_9,2022,100.404583,29.019357,31.222692,39.835083
4,2022_9,2022,100.509727,29.530933,32.173,38.754272
16,2022_9,2022,101.203777,29.1244,31.4162,40.638333
10,2022_9,2022,103.1856,30.804454,32.548454,41.1433
5,2022_9,2022,103.469,30.516,32.449916,41.349
18,2022_9,2022,106.3659,29.997636,32.815454,43.7522
6,2022_9,2022,103.2686,30.973727,33.224636,39.8228
22,2022_9,2022,112.246,31.3575,32.10225,47.398
55,2022_10,2022,108.512318,34.14626,43.99088,32.7714
1,2022_10,2022,109.4784,33.91525,44.837739,33.311521
16,2022_10,2022,108.785909,34.360045,44.1076,32.0208
11,2022_10,2022,109.738727,35.472521,44.892153,32.707384
44,2022_10,2022,107.93665,33.52825,44.156,32.677521
4,2022_10,2022,108.636,33.847391,44.840615,32.490653
14,2022_10,2022,113.9043,35.9829,46.651913,31.667304
63,2022_10,2022,107.30195,33.2004,44.169956,32.56526
24,2022_10,2022,111.12648,34.35136,45.5705,32.975178
6,2022_10,2022,115.10865,39.908285,46.246625,31.708125
10,2022_10,2022,112.407411,35.834941,45.674421,33.481157
77,2022_10,2022,110.5795,34.153777,45.8818,32.72835
22,2022_10,2022,114.144529,37.252411,45.844105,33.102578
3,2022_10,2022,111.748437,36.064312,45.611333,32.287388
31,2022_10,2022,108.872333,33.8398,44.465882,31.745882
23,2022_10,2022,113.2633,37.2553,45.755363,31.103363
20,2022_10,2022,110.4858,37.0784,44.29909,31.604272
5,2022_10,2022,114.528857,35.973428,47.079222,32.921666
47,2022_10,2022,112.1049,37.6563,45.235636,30.585272
18,2022_10,2022,112.5955,38.606444,47.8709,34.9129
1,2022_11,2022,80.934538,19.349692,35.6395,27.632388
16,2022_11,2022,80.530555,18.978944,35.776541,27.027666
55,2022_11,2022,83.687444,19.745777,37.088208,27.372166
63,2022_11,2022,76.753187,18.343352,33.90926,25.112217
31,2022_11,2022,79.809526,19.08005,35.548153,25.7052
20,2022_11,2022,77.500142,18.770733,33.533571,26.7168
47,2022_11,2022,77.991071,18.733133,34.244142,27.1117
14,2022_11,2022,75.978923,18.169071,34.542476,26.40985
44,2022_11,2022,76.653428,18.2114,33.80715,25.50425
10,2022_11,2022,79.380642,18.703428,35.96695,27.12355
