Driver,Team,session_id,season,Avg_Speed,Max_Speed,Avg_Throttle,Max_Throttle,Avg_RPM,DRS_Activations,GearChanges,Quali_Position
63,Williams,2021_21,2021,79.47930294358136,326.0,75.85333197056418,104.0,4465.96315412919,126012,9,14.0
55,Ferrari,2021_21,2021,74.9278413736713,328.0,70.58723426001636,104.0,4428.819858953393,157138,9,15.0
6,Williams,2021_21,2021,42.054016762060506,320.0,84.20272894521668,104.0,2882.915780866721,148715,9,16.0
5,Aston Martin,2021_21,2021,46.71259198691742,322.0,71.10031684382666,104.0,2610.612888389207,137224,9,17.0
18,Aston Martin,2021_21,2021,42.05023507767784,329.0,67.31791700735896,104.0,2605.370707277187,131454,9,18.0
47,Haas F1 Team,2021_21,2021,42.1511140637776,325.0,81.95415985282094,104.0,2669.170380212592,143219,9,19.0
9,Haas F1 Team,2021_21,2021,37.533319705641865,327.0,83.49805805396566,104.0,2422.9116925592803,120612,9,20.0
33,Red Bull Racing,2021_22,2021,74.72548723372111,328.0,44.67900488492723,104.0,4567.417636098102,164979,9,1.0
44,Mercedes,2021_22,2021,70.96610766983935,323.0,56.38595961122022,104.0,3908.1764113410886,130932,9,2.0
4,McLaren,2021_22,2021,74.79498413657652,323.0,48.4163770962381,104.0,4677.851085259606,132006,9,3.0
11,Red Bull Racing,2021_22,2021,94.48758624162764,329.0,39.88663947222642,104.0,5467.300196404291,153382,9,4.0
55,Ferrari,2021_22,2021,86.62829228987259,324.0,58.786775444427654,104.0,5459.715314498665,161136,9,5.0
77,Mercedes,2021_22,2021,78.80853099662588,322.0,52.626680767487535,104.0,4523.173490456766,131666,9,6.0
16,Ferrari,2021_22,2021,90.48144231253464,325.0,62.59500428060633,104.0,5549.980057410485,161109,9,7.0
22,AlphaTauri,2021_22,2021,86.76859545752127,325.0,49.83799164022763,104.0,5203.624918164879,138172,9,8.0
31,Alpine,2021_22,2021,78.64168806969835,326.0,41.12323110238203,104.0,4370.116583572543,132476,9,9.0
3,McLaren,2021_22,2021,74.77131490154605,323.0,50.76149468701214,104.0,4593.343455708315,132404,9,10.0
14,Alpine,2021_22,2021,47.3210454751473,326.0,56.705695724429674,104.0,2773.297325880042,129630,9,11.0
10,AlphaTauri,2021_22,2021,63.03958301858287,325.0,58.72825703782041,104.0,3788.899783451679,135967,9,12.0
18,Aston Martin,2021_22,2021,66.99289922949086,323.0,57.97451780228635,104.0,3794.092259656544,137662,9,13.0
99,Alfa Romeo Racing,2021_22,2021,67.05207231706703,328.0,58.50682379009921,104.0,3937.552802538148,134065,9,14.0
5,Aston Martin,2021_22,2021,70.93297074079669,323.0,56.05882056705444,104.0,4032.1993251750014,136915,9,15.0
6,Williams,2021_22,2021,31.500377700558996,324.0,65.68444377297678,104.0,2186.944906078461,112403,9,16.0
63,Williams,2021_22,2021,27.54902553255779,327.0,66.41612529586544,104.0,1901.162260160145,99602,9,17.0
7,Alfa Romeo Racing,2021_22,2021,31.537694515787884,325.0,71.92083396283427,104.0,1830.9745681623608,133835,9,18.0
47,Haas F1 Team,2021_22,2021,35.55824142619731,326.0,69.64707659767336,104.0,2092.947625522486,135982,9,19.0
9,Haas F1 Team,2021_22,2021,35.612177066022056,326.0,70.64133554917662,104.0,2101.4651760084603,135062,9,20.0
16,Ferrari,2022_1,2022,61.35845924908425,318.0,72.0801282051282,104.0,3885.6480654761904,141784,9,1.0
1,Red Bull Racing,2022_1,2022,57.203182234432234,323.0,55.081559065934066,104.0,3386.44826007326,135732,9,2.0
55,Ferrari,2022_1,2022,61.38690476190476,317.0,73.16414835164835,104.0,3908.898752289377,140624,9,3.0
11,Red Bull Racing,2022_1,2022,73.76116071428571,323.0,46.70186584249084,104.0,4474.176339285715,139596,9,4.0
44,Mercedes,2022_1,2022,69.37345467032966,318.0,74.36132097069597,104.0,3841.9536401098903,143178,9,5.0
77,Alfa Romeo,2022_1,2022,61.445455586080584,317.0,50.28703067765568,104.0,3540.241414835165,106632,9,6.0
20,Haas F1 Team,2022_1,2022,45.60485347985348,320.0,79.53199404761905,104.0,2879.0604395604396,141640,9,7.0
14,Alpine,2022_1,2022,57.27712912087912,322.0,55.121565934065934,104.0,3468.793727106227,112444,9,8.0
63,Mercedes,2022_1,2022,69.78777472527473,316.0,68.4356684981685,104.0,4216.25331959707,140686,9,9.0
10,AlphaTauri,2022_1,2022,85.66626602564102,319.0,39.09884386446886,104.0,5221.931948260073,119772,9,10.0
31,Alpine,2022_1,2022,49.30448717948718,321.0,82.11057692307692,104.0,3087.4227907509157,142558,9,11.0
47,Haas F1 Team,2022_1,2022,45.52867445054945,320.0,69.77718635531136,104.0,3427.0906593406594,138284,9,12.0
4,McLaren,2022_1,2022,57.617330586080584,316.0,58.449862637362635,104.0,3740.4391025641025,119756,9,13.0
23,Williams,2022_1,2022,53.33894230769231,317.0,79.76814331501832,104.0,3209.418440934066,142670,9,14.0
24,Alfa Romeo,2022_1,2022,49.34140338827839,317.0,55.080643315018314,104.0,2845.0647321428573,105610,9,15.0
22,AlphaTauri,2022_1,2022,33.151614010989015,320.0,66.88249771062272,104.0,2026.428514194139,119054,9,16.0
27,Aston Martin,2022_1,2022,24.60777243589743,310.0,62.04103708791209,104.0,1634.3126144688645,103028,9,17.0
3,McLaren,2022_1,2022,33.09163232600733,312.0,84.59117445054945,104.0,2302.7525183150183,137144,9,18.0
18,Aston Martin,2022_1,2022,24.763907967032967,312.0,63.94539835164835,104.0,1657.8090086996338,105026,9,19.0
6,Williams,2022_1,2022,32.87734661172161,320.0,88.77386675824175,104.0,2355.0841346153848,141974,9,20.0
11,Red Bull Racing,2022_2,2022,48.456295509234664,335.0,65.77296165505172,104.0,2735.963436357386,254560,9,1.0
16,Ferrari,2022_2,2022,53.86668333385418,327.0,79.63595737366792,104.0,3398.581955686115,272643,9,2.0
55,Ferrari,2022_2,2022,59.01037532422888,327.0,72.2918216194256,104.0,3797.6091127847744,267604,9,3.0
1,Red Bull Racing,2022_2,2022,56.161630050939095,333.0,69.15719241226289,104.0,3062.68592768524,264429,9,4.0
31,Alpine,2022_2,2022,48.60842526328947,327.0,86.84702646957717,104.0,2494.3570111565987,268021,9,5.0
63,Mercedes,2022_2,2022,53.92281008781524,327.0,81.23288227757118,104.0,3072.4503578236818,272827,9,6.0
14,Alpine,2022_2,2022,51.14722335072971,328.0,64.9462795712366,104.0,3219.7830244695147,222794,9,7.0
77,Alfa Romeo,2022_2,2022,56.376668020875655,329.0,67.33263539485608,104.0,2890.9502796962406,224957,9,8.0
10,AlphaTauri,2022_2,2022,56.25766430200944,329.0,64.3621363167599,104.0,3140.6393012281633,243425,9,9.0
20,Haas F1 Team,2022_2,2022,61.5295477983687,330.0,75.92849776555518,104.0,3561.3269164661397,274196,9,10.0
4,McLaren,2022_2,2022,40.95506109565924,323.0,76.84549517172411,104.0,2642.0413450420324,250627,9,11.0
3,McLaren,2022_2,2022,43.52117253664177,322.0,86.81811931622863,104.0,2466.1016906778336,274727,9,12.0
24,Alfa Romeo,2022_2,2022,43.53932935404232,328.0,76.16456764273883,104.0,2287.416263008219,249000,9,13.0
47,Haas F1 Team,2022_2,2022,110.972280383762,329.0,90.18963092596644,104.0,4627.937654301697,260797,9,14.0
18,Aston Martin,2022_2,2022,38.27194599831245,327.0,88.8124628894653,104.0,2126.46817088034,260904,9,15.0
44,Mercedes,2022_2,2022,28.143316978655584,324.0,92.58723710115942,104.0,1524.0345323291351,278036,9,16.0
23,Williams,2022_2,2022,22.983905747054596,327.0,91.94074814837964,104.0,1404.156723647614,118362,9,17.0
27,Aston Martin,2022_2,2022,25.578268070877215,326.0,92.8621831932248,104.0,1521.2144129504047,276672,9,18.0
6,Williams,2022_2,2022,8.589643426357073,325.0,100.37791805993938,104.0,516.6741773180412,284108,9,19.0
22,AlphaTauri,2022_2,2022,5.169380293134161,309.0,83.80018125566424,104.0,380.7378980593144,229206,9,20.0
16,Ferrari,2022_3,2022,59.76062061322497,316.0,75.72720929278003,104.0,3726.7508927471986,201405,9,1.0
1,Red Bull Racing,2022_3,2022,59.091614333210195,321.0,66.81471904116898,104.0,3220.0825842466033,195110,9,2.0
11,Red Bull Racing,2022_3,2022,59.39884250708041,323.0,67.63584123465911,104.0,3212.54213356319,200590,9,3.0
4,McLaren,2022_3,2022,56.40499938431227,320.0,66.93420350531544,104.0,3530.49850182654,180418,9,4.0
44,Mercedes,2022_3,2022,78.8051964043837,316.0,78.48343800024628,104.0,4093.570167877519,206007,9,5.0
63,Mercedes,2022_3,2022,75.83803308295366,317.0,79.62570291015064,104.0,4093.948651643886,205018,9,6.0
3,McLaren,2022_3,2022,61.61975126215983,315.0,73.44054508886425,104.0,3523.1368468579403,209376,9,7.0
31,Alpine,2022_3,2022,64.55366744653779,321.0,74.33710955136888,104.0,3680.26224192423,209050,9,8.0
55,Ferrari,2022_3,2022,65.05697163731888,316.0,72.60665763658005,104.0,3860.118212042852,196188,9,9.0
14,Alpine,2022_3,2022,41.35906908016254,323.0,68.44526536140869,104.0,2283.4585642162297,173748,9,10.0
10,AlphaTauri,2022_3,2022,53.49238599515659,317.0,62.02491482986496,104.0,3134.508106555022,178140,9,11.0
77,Alfa Romeo,2022_3,2022,36.724664450190865,318.0,73.07355415999672,104.0,1922.8414809342032,113246,9,12.0
22,AlphaTauri,2022_3,2022,47.768542461929975,318.0,56.06255387267578,104.0,2893.8058941838035,177644,9,13.0
24,Alfa Romeo,2022_3,2022,44.90735952058449,316.0,71.82933136313262,104.0,2445.446701966096,174225,9,14.0
47,Haas F1 Team,2022_3,2022,53.80273365349095,319.0,80.70077576653121,104.0,3254.504412428683,200992,9,15.0
23,Williams,2022_3,2022,30.803103066124866,318.0,87.85211180889053,104.0,1711.2779624840948,199740,9,16.0
20,Haas F1 Team,2022_3,2022,31.031687394820015,316.0,85.61921766613307,104.0,2289.4237573369455,201167,9,17.0
5,Aston Martin,2022_3,2022,8.755982432376966,313.0,71.29786972047778,104.0,884.3891556869023,150893,9,18.0
6,Williams,2022_3,2022,20.958256372367934,319.0,95.81069654804416,104.0,1170.9933505725896,213922,9,19.0
18,Aston Martin,2022_3,2022,4.523416656405205,312.0,84.05110208102451,104.0,428.3839018183311,185538,9,20.0
1,Red Bull Racing,2022_4,2022,56.61213751169317,305.0,52.32152323043343,104.0,3429.781883380106,229418,9,1.0
16,Ferrari,2022_4,2022,59.283286560648584,304.0,71.49614125350796,104.0,3696.7186233239786,222398,9,2.0
4,McLaren,2022_4,2022,55.96102276270658,294.0,66.67913938260057,104.0,3670.173448705956,212730,8,3.0
20,Haas F1 Team,2022_4,2022,54.36116308076083,301.0,62.23655285313377,104.0,3596.472443093234,228616,99,4.0
14,Alpine,2022_4,2022,69.73425319613345,301.0,67.0746414094169,104.0,4522.481836607421,228142,9,5.0
3,McLaren,2022_4,2022,56.58157935765513,296.0,61.47189741191144,104.0,3738.104069223574,207927,8,6.0
11,Red Bull Racing,2022_4,2022,64.3406610539445,307.0,46.9852276270658,104.0,3909.6068755846586,229096,9,7.0
77,Alfa Romeo,2022_4,2022,59.02701122544434,302.0,68.16425007795448,104.0,3517.0515668849393,211436,9,8.0
5,Aston Martin,2022_4,2022,64.5474352977861,302.0,71.7079045837231,104.0,3867.5921421889616,228384,9,9.0
55,Ferrari,2022_4,2022,33.54727938883692,304.0,85.66916120985344,104.0,2142.5913236669785,224201,9,10.0
63,Mercedes,2022_4,2022,41.27689429373246,301.0,84.33122856251948,104.0,2507.8244465232306,228669,9,11.0
47,Haas F1 Team,2022_4,2022,41.53679451200499,299.0,80.80043654505769,104.0,2732.59331150608,227539,9,12.0
44,Mercedes,2022_4,2022,38.65793576551294,303.0,85.59791082008107,104.0,2314.8568366074214,228718,9,13.0
24,Alfa Romeo,2022_4,2022,41.51371998752728,301.0,75.66366541939507,104.0,2311.2993451824136,211529,9,14.0
18,Aston Martin,2022_4,2022,36.19812129716246,302.0,74.90146554412223,104.0,2149.208294356096,208129,9,15.0
22,AlphaTauri,2022_4,2022,28.454513564078574,300.0,75.719714686623,104.0,1704.5964686623013,213924,9,16.0
10,AlphaTauri,2022_4,2022,28.50580760835672,299.0,83.10644683504833,104.0,1682.1195821640165,211905,9,17.0
6,Williams,2022_4,2022,33.57121141253508,305.0,75.24949329591519,104.0,2200.988423760524,212524,9,18.0
31,Alpine,2022_4,2022,23.23553944496414,299.0,81.59171343935142,104.0,1318.34619582164,207094,9,19.0
23,Williams,2022_4,2022,7.723144683504833,303.0,83.84919706891175,104.0,721.745478640474,209521,9,20.0
16,Ferrari,2022_5,2022,95.88734717088428,336.0,60.36127381290873,104.0,5539.207847597384,140584,9,1.0
55,Ferrari,2022_5,2022,100.18430480523172,336.0,53.48763150412283,104.0,5813.637645720784,138976,9,2.0
1,Red Bull Racing,2022_5,2022,67.95575774808076,343.0,41.219505260164915,104.0,3881.734489621837,129662,9,3.0
11,Red Bull Racing,2022_5,2022,84.26420244526585,345.0,40.389650270116576,104.0,4735.1669036110325,132712,9,4.0
77,Alfa Romeo,2022_5,2022,79.80773386408872,339.0,40.724367358544214,104.0,4538.031959056014,105624,9,5.0
44,Mercedes,2022_5,2022,84.11168609610463,341.0,70.09542223485926,104.0,4462.585897071368,144450,9,6.0
10,AlphaTauri,2022_5,2022,88.32601649132783,340.0,36.07187944270685,104.0,5093.666135911288,122290,9,7.0
4,McLaren,2022_5,2022,88.14546488484504,335.0,44.749388683537106,104.0,5162.419448393517,118920,9,8.0
22,AlphaTauri,2022_5,2022,83.87694057435314,338.0,33.7002558999147,104.0,4914.262325845892,123696,9,9.0
18,Aston Martin,2022_5,2022,84.28996303667898,338.0,45.37270400909866,104.0,4796.823315325561,118782,9,10.0
14,Alpine,2022_5,2022,56.08632357122548,340.0,79.35655388114871,104.0,3359.020073926642,143642,9,11.0
63,Mercedes,2022_5,2022,59.70821723059426,338.0,58.14455501848166,104.0,3218.947796417401,113058,9,12.0
5,Aston Martin,2022_5,2022,59.901961899346034,337.0,68.14358828547057,104.0,3439.088996303668,133958,9,13.0
3,McLaren,2022_5,2022,60.141256752914416,336.0,56.548820017059995,104.0,3474.7733864088714,116120,9,14.0
47,Haas F1 Team,2022_5,2022,76.39653113448962,339.0,66.78561273812909,104.0,4554.807222064259,141684,9,15.0
20,Haas F1 Team,2022_5,2022,0.0,0.0,97.10412283195906,104.0,0.0,131544,1,16.0
24,Alfa Romeo,2022_5,2022,35.98345180551606,338.0,69.03030992323002,104.0,1978.8349161216947,117020,9,17.0
23,Williams,2022_5,2022,39.88672163775946,339.0,86.5851578049474,104.0,2262.7156098947967,130556,9,18.0
6,Williams,2022_5,2022,40.02843332385556,336.0,83.1703156098948,104.0,2492.288655103782,123079,9,19.0
31,Alpine,2022_5,2022,0.0,0.0,0.0,0.0,0.0,0,1,20.0
16,Ferrari,2022_6,2022,39.249474342217425,323.0,75.96453941012673,104.0,2693.0548388929933,137292,9,1.0
1,Red Bull Racing,2022_6,2022,53.56981303631301,323.0,48.59822697050634,104.0,3427.567312610104,142194,9,2.0
55,Ferrari,2022_6,2022,53.5685628232085,323.0,60.4416661931011,104.0,3738.990680229585,127978,9,3.0
63,Mercedes,2022_6,2022,50.5072455532193,325.0,70.3866568165028,104.0,3228.877138148548,141702,9,4.0
11,Red Bull Racing,2022_6,2022,60.51247371711087,324.0,53.45604364380292,104.0,3657.361368415071,142900,9,5.0
44,Mercedes,2022_6,2022,53.65698698641814,339.0,76.96436892652157,104.0,3123.55969767574,142844,9,6.0
77,Alfa Romeo,2022_6,2022,64.13564812183895,323.0,42.64067738819117,104.0,4039.7439336250495,119450,9,7.0
20,Haas F1 Team,2022_6,2022,64.12161163834745,325.0,71.10211967949083,104.0,4191.808262772063,143438,9,8.0
3,McLaren,2022_6,2022,53.55907256918793,322.0,48.96306188554867,104.0,3549.323180087515,112032,9,9.0
47,Haas F1 Team,2022_6,2022,64.34562709552765,326.0,57.84906518156504,104.0,4375.896914246747,131050,9,10.0
4,McLaren,2022_6,2022,42.90066488606013,321.0,49.5157697334773,104.0,2706.0673410240383,106730,9,11.0
31,Alpine,2022_6,2022,32.20645564584873,323.0,86.01295675399216,104.0,2072.4470648405977,103090,9,12.0
22,AlphaTauri,2022_6,2022,53.803602886855714,325.0,47.73540944479173,104.0,3291.6984713303405,120566,9,13.0
10,AlphaTauri,2022_6,2022,53.70489287946809,325.0,47.92044098425868,104.0,3327.09052679434,118324,9,14.0
24,Alfa Romeo,2022_6,2022,53.6064670114224,323.0,55.958856623288064,104.0,3264.8494629766437,116580,9,15.0
5,Aston Martin,2022_6,2022,21.446269250440416,320.0,71.89748252543048,104.0,1441.483718815707,118068,9,16.0
14,Alpine,2022_6,2022,18.11752003182361,328.0,84.82985736205035,104.0,1480.120077285901,134848,9,17.0
18,Aston Martin,2022_6,2022,21.565948741262716,319.0,85.15394669545945,104.0,1820.0331874751375,141884,9,18.0
23,Williams,2022_6,2022,21.472182758424733,334.0,91.69324316644882,104.0,1281.8380974029665,141540,9,19.0
6,Williams,2022_6,2022,32.240097743933624,326.0,65.89856225492981,104.0,1937.430186963687,112536,9,20.0
16,Ferrari,2022_7,2022,57.59836110352363,290.0,61.310844031685335,104.0,4397.974105435674,151265,9,1.0
55,Ferrari,2022_7,2022,59.056487298552305,291.0,56.65249931712647,104.0,4275.15859054903,145593,9,2.0
11,Red Bull Racing,2022_7,2022,58.83512701447692,291.0,46.69423654739143,104.0,4127.710024583447,140202,9,3.0
1,Red Bull Racing,2022_7,2022,58.79328052444687,289.0,35.09314394974051,104.0,4061.3390876809617,124507,8,4.0
4,McLaren,2022_7,2022,63.60677410543568,289.0,36.465938268232726,104.0,4905.07489756897,123391,8,5.0
63,Mercedes,2022_7,2022,65.13717563507238,287.0,56.57399617590822,104.0,4599.707074569789,148808,9,6.0
14,Alpine,2022_7,2022,50.97437858508604,287.0,64.81688063370663,104.0,3986.731002458345,148632,8,7.0
44,Mercedes,2022_7,2022,69.48396612947282,287.0,51.12127833925157,104.0,4987.511554220158,149079,8,8.0
5,Aston Martin,2022_7,2022,65.88456705818082,289.0,42.899481016115814,104.0,4654.212510243103,131263,9,9.0
31,Alpine,2022_7,2022,51.32149685878176,289.0,38.5209505599563,104.0,3760.920295001366,119753,8,10.0
22,AlphaTauri,2022_7,2022,47.98956569243376,288.0,41.60092870800328,104.0,3566.8458891013383,125760,8,11.0
77,Alfa Romeo,2022_7,2022,40.65949194209232,288.0,50.15154329418192,104.0,3107.793936083038,121362,8,12.0
20,Haas F1 Team,2022_7,2022,48.10390603660202,292.0,68.54771920240371,104.0,3535.495766184102,148090,9,13.0
3,McLaren,2022_7,2022,50.469106801420374,289.0,58.229554766457255,104.0,4313.122917235728,143678,34,14.0
47,Haas F1 Team,2022_7,2022,40.76317945916416,291.0,68.76449057634527,104.0,3260.072548484021,147710,9,15.0
23,Williams,2022_7,2022,33.31029773285987,291.0,80.06451789128653,104.0,2656.6118546845123,98706,8,16.0
10,AlphaTauri,2022_7,2022,25.906200491668944,289.0,61.20753892379131,104.0,2014.9444960393337,121345,8,17.0
18,Aston Martin,2022_7,2022,29.028462168806335,288.0,62.07380497131931,104.0,2238.9519803332423,128963,9,18.0
6,Williams,2022_7,2022,30.661403987981423,293.0,80.00497131931166,104.0,2323.7111718109804,147992,9,19.0
24,Alfa Romeo,2022_7,2022,23.71548757170172,286.0,65.07030865883638,104.0,1772.067358645179,121171,8,20.0
16,Ferrari,2022_8,2022,63.70831092541265,338.0,76.06908534315146,104.0,3724.2994663467503,199038,9,1.0
11,Red Bull Racing,2022_8,2022,60.02895792826707,343.0,65.22632689364167,104.0,3549.0891490505937,194248,9,2.0
1,Red Bull Racing,2022_8,2022,63.3866297108344,343.0,55.10615149133331,104.0,3906.646796012079,197582,9,3.0
55,Ferrari,2022_8,2022,63.64658916973483,335.0,72.05609564390022,104.0,4310.985603772804,196544,9,4.0
63,Mercedes,2022_8,2022,77.14843006660324,334.0,66.36247052496587,104.0,4468.35874736276,199137,9,5.0
10,AlphaTauri,2022_8,2022,76.93596161006082,337.0,33.97542712944194,104.0,4767.95259173458,148596,9,6.0
44,Mercedes,2022_8,2022,74.20084391676664,334.0,65.16915566954867,104.0,4279.844537293675,198615,9,7.0
22,AlphaTauri,2022_8,2022,73.34521987341249,339.0,56.85868531005667,104.0,4598.055351011459,195990,9,8.0
5,Aston Martin,2022_8,2022,60.270011996856,341.0,70.15165680718157,104.0,3816.3090224630782,197630,44,9.0
14,Alpine,2022_8,2022,66.95031646878749,345.0,56.651181069788606,104.0,4358.880569230133,185091,71,10.0
4,McLaren,2022_8,2022,53.42985976089025,334.0,59.647044222893314,104.0,3608.175278202954,184647,38,11.0
3,McLaren,2022_8,2022,56.77983700823233,345.0,68.49315351838828,104.0,3997.017829810118,196683,9,12.0
31,Alpine,2022_8,2022,43.493939519298394,343.0,78.2610350390932,104.0,3007.5429611550076,196689,9,13.0
24,Alfa Romeo,2022_8,2022,43.565051917428534,336.0,48.29144086377363,104.0,2548.4154221652257,140185,9,14.0
77,Alfa Romeo,2022_8,2022,43.634592313738466,336.0,50.46030695403963,104.0,2589.9141190584537,140351,9,15.0
20,Haas F1 Team,2022_8,2022,29.858230256898192,340.0,80.81524841765606,104.0,2019.227236999959,165372,9,16.0
23,Williams,2022_8,2022,30.226988789144915,336.0,79.18955032474248,104.0,2043.5422578910352,194753,9,17.0
6,Williams,2022_8,2022,26.624332933438133,337.0,79.55801927770653,104.0,1831.5588880155549,194269,9,18.0
18,Aston Martin,2022_8,2022,20.25288545070947,332.0,50.59913953584578,104.0,1483.689488272039,194259,40,19.0
47,Haas F1 Team,2022_8,2022,29.92139990898937,345.0,78.33111322549952,104.0,2410.9700492284783,194639,9,20.0
1,Red Bull Racing,2022_9,2022,86.04143414489604,307.0,47.13516716874907,104.0,5380.618598449306,181747,9,1.0
14,Alpine,2022_9,2022,83.05328658205343,304.0,49.33290532865821,104.0,5154.6693663884635,150489,9,2.0
55,Ferrari,2022_9,2022,83.93609560965973,307.0,57.07876932194183,104.0,5146.9813324114775,169650,75,3.0
44,Mercedes,2022_9,2022,88.92750259272063,307.0,54.35680774359228,104.0,5378.863203121142,175094,9,4.0
20,Haas F1 Team,2022_9,2022,88.84838757469505,306.0,56.26544520717072,104.0,5701.481949725912,181923,9,5.0
47,Haas F1 Team,2022_9,2022,88.8830065682256,306.0,59.69499728381648,104.0,5606.887154921231,179083,9,6.0
31,Alpine,2022_9,2022,85.6051163020396,305.0,60.24223418440417,104.0,5228.348264111808,172629,9,7.0
63,Mercedes,2022_9,2022,86.03866857622599,298.0,60.33418934268359,104.0,5344.520815842758,182065,9,8.0
3,McLaren,2022_9,2022,85.6314879747148,300.0,50.110919057731245,104.0,5467.285298039409,160353,9,9.0
24,Alfa Romeo,2022_9,2022,88.83090522988789,301.0,46.432070719541706,104.0,5387.9799990122965,158814,9,10.0
77,Alfa Romeo,2022_9,2022,59.96938120401008,299.0,56.0991653908835,104.0,3704.385599288854,158823,9,11.0
23,Williams,2022_9,2022,59.8755494098474,311.0,68.61810459775792,104.0,3811.5228406341057,182320,66,12.0
11,Red Bull Racing,2022_9,2022,37.73895007160847,304.0,69.32159612820386,104.0,2572.292656427478,178430,112,13.0
4,McLaren,2022_9,2022,42.615536569707146,297.0,65.63795742999655,104.0,3056.427774211072,157905,9,14.0
16,Ferrari,2022_9,2022,28.482986814163663,302.0,80.87105536075856,104.0,1979.285890661267,168592,9,15.0
10,AlphaTauri,2022_9,2022,31.544817028001383,298.0,71.99565410637562,104.0,2073.2693466344017,154382,9,16.0
5,Aston Martin,2022_9,2022,34.200602498888834,298.0,67.23887599387623,104.0,2528.833720183713,152856,9,17.0
18,Aston Martin,2022_9,2022,31.5420020741765,297.0,85.37083312756185,104.0,2344.473949330831,182241,9,18.0
6,Williams,2022_9,2022,31.284902958170775,308.0,87.09531334880735,104.0,1958.7672477653216,182255,9,19.0
22,AlphaTauri,2022_9,2022,11.401402538396958,297.0,79.22722109733814,104.0,779.3619437996938,156544,9,20.0
55,Ferrari,2022_10,2022,110.19450198757067,300.0,58.79827557247634,104.0,6159.479368456414,151611,9,1.0
1,Red Bull Racing,2022_10,2022,101.0225071384581,301.0,62.04786966015341,104.0,5506.167291864957,157641,9,2.0
16,Ferrari,2022_10,2022,110.00442304462236,298.0,61.46055651979172,104.0,6176.618554392251,153387,9,3.0
11,Red Bull Racing,2022_10,2022,113.62712054196294,300.0,40.53608420581155,104.0,6340.907899893623,147551,9,4.0
44,Mercedes,2022_10,2022,100.83326801410897,301.0,52.82789317507418,104.0,5190.213929791165,131466,9,5.0
4,McLaren,2022_10,2022,114.12390123733272,295.0,48.97004646996249,104.0,6340.4386092604,130095,8,6.0
14,Alpine,2022_10,2022,100.67174290353285,297.0,43.80796148032025,104.0,5574.8484407368005,118485,9,7.0
63,Mercedes,2022_10,2022,100.80975309333184,299.0,52.35401153350876,104.0,5401.3213705839535,129816,9,8.0
24,Alfa Romeo,2022_10,2022,123.48860646100442,298.0,44.33240020155647,104.0,6625.796036056212,134498,9,9.0
6,Williams,2022_10,2022,105.08482167851744,303.0,60.62600078383069,104.0,5827.7509098034825,157751,9,10.0
10,AlphaTauri,2022_10,2022,83.14842394042887,294.0,57.66177705615587,104.0,4578.498236380941,134845,9,11.0
77,Alfa Romeo,2022_10,2022,87.96472761883433,298.0,56.84524942612396,104.0,4759.007502379486,134403,8,12.0
22,AlphaTauri,2022_10,2022,83.4447679301271,297.0,55.61620290017356,104.0,4751.509489950171,134825,9,13.0
3,McLaren,2022_10,2022,78.8546553944348,297.0,57.74715861373943,104.0,4402.8573428139525,131751,8,14.0
31,Alpine,2022_10,2022,74.41750181960697,297.0,65.37237556687755,104.0,3839.9512905212473,136182,9,15.0
23,Williams,2022_10,2022,48.602261911427135,304.0,82.12748446335591,104.0,2702.080286658082,107673,9,16.0
20,Haas F1 Team,2022_10,2022,48.59895862493701,298.0,73.84049045406192,104.0,2807.900005598791,145691,9,17.0
5,Aston Martin,2022_10,2022,39.74973405744359,298.0,64.00363921392979,104.0,2514.2186327753207,134539,9,18.0
47,Haas F1 Team,2022_10,2022,48.71910867252674,295.0,72.54123509321987,104.0,3439.680644980684,142771,9,19.0
18,Aston Martin,2022_10,2022,44.176193942108505,295.0,64.07597558927272,104.0,2903.320642741168,133818,9,20.0
1,Red Bull Racing,2022_11,2022,49.084862493513846,323.0,45.896032831737344,104.0,2777.412425114392,173474,9,1.0
16,Ferrari,2022_11,2022,68.09840086796547,321.0,75.42638803717156,104.0,3991.794471437332,176856,9,2.0
55,Ferrari,2022_11,2022,67.92872305297419,320.0,72.33270437284777,104.0,4000.9477333836503,176367,9,3.0
63,Mercedes,2022_11,2022,65.72555309212699,320.0,62.64399264116232,104.0,3520.6180951931697,153351,9,4.0
31,Alpine,2022_11,2022,73.50978819755649,320.0,55.830510873154395,104.0,4098.8703240718905,152153,9,5.0
20,Haas F1 Team,2022_11,2022,59.84055851691117,322.0,59.906552195858296,104.0,3516.239162224633,149353,9,6.0
47,Haas F1 Team,2022_11,2022,60.00707580546252,323.0,72.50738242369923,104.0,3795.7953205339873,175122,9,7.0
14,Alpine,2022_11,2022,59.88494740317939,321.0,61.65295532808151,104.0,3414.9627340912307,151464,9,8.0
44,Mercedes,2022_11,2022,54.114863908674934,322.0,82.7219208453229,104.0,2902.3794046889,181038,9,9.0
10,AlphaTauri,2022_11,2022,54.693570451436386,320.0,63.29817444219067,104.0,3201.0629746686163,161315,9,10.0
23,Williams,2022_11,2022,40.72555309212699,324.0,74.27336195103543,104.0,2394.01448181518,150540,9,11.0
77,Alfa Romeo,2022_11,2022,38.50228784376622,319.0,67.90254257276287,104.0,2071.705410632577,142542,9,12.0
